City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Poya,NC,2022-06-17 01:50:14,-21.35,165.15,80.98,71,93,4.29,light rain
526,Ullapool,GB,2022-06-17 01:50:15,57.8987,-5.1604,60.35,94,100,7.36,moderate rain
527,Mandera,KE,2022-06-17 01:50:15,3.9366,41.867,75.6,67,99,12.59,overcast clouds
528,Qaqortoq,GL,2022-06-17 01:44:18,60.7167,-46.0333,38.39,77,100,5.59,overcast clouds
529,Washington,US,2022-06-17 01:47:21,47.5001,-120.5015,70.2,45,100,4.9,overcast clouds
530,Novi Ligure,IT,2022-06-17 01:50:16,44.7608,8.7896,73.83,43,39,1.01,scattered clouds
531,Manitowoc,US,2022-06-17 01:50:16,44.0667,-87.8001,78.69,47,0,16.11,clear sky
532,Taoudenni,ML,2022-06-17 01:50:17,22.6783,-3.9836,96.51,23,95,7.67,overcast clouds
533,Changping,CN,2022-06-17 01:45:26,40.2186,116.2197,78.44,44,53,5.88,broken clouds
534,Vieksniai,LT,2022-06-17 01:50:18,56.2333,22.5167,48.0,93,13,5.14,few clouds
535,Grand Gaube,MU,2022-06-17 01:43:36,-20.0064,57.6608,70.38,77,1,1.99,clear sky
536,Viedma,AR,2022-06-17 01:46:20,-40.8135,-62.9967,51.21,44,78,15.97,broken clouds
537,Maldonado,UY,2022-06-17 01:50:18,-34.6667,-54.9167,51.22,92,100,1.1,light rain
538,Denpasar,ID,2022-06-17 01:50:19,-8.65,115.2167,83.86,89,20,8.05,few clouds
539,Oktyabrskiy,RU,2022-06-17 01:50:19,54.4815,53.471,63.01,89,48,3.02,scattered clouds
540,Meulaboh,ID,2022-06-17 01:50:20,4.1363,96.1285,80.85,71,87,3.6,overcast clouds
541,Kindu,CD,2022-06-17 01:50:20,-2.95,25.95,70.2,75,36,0.96,scattered clouds
542,Hoshcha,UA,2022-06-17 01:50:20,50.6003,26.6744,52.25,81,99,4.12,overcast clouds
543,Tranas,SE,2022-06-17 01:50:21,58.0372,14.9782,47.39,96,13,3.85,few clouds
544,Dwarka,IN,2022-06-17 01:44:40,22.2394,68.9678,84.92,76,63,14.58,broken clouds
545,Sibolga,ID,2022-06-17 01:50:21,1.7427,98.7792,77.2,84,100,2.57,overcast clouds
546,Miandoab,IR,2022-06-17 01:50:22,36.9694,46.1027,64.42,58,0,2.82,clear sky
547,Buseresere,TZ,2022-06-17 01:50:22,-3.0236,31.8747,65.57,67,58,3.24,broken clouds
548,Nabire,ID,2022-06-17 01:45:38,-3.3667,135.4833,82.27,76,55,0.89,broken clouds
549,Bathsheba,BB,2022-06-17 01:42:29,13.2167,-59.5167,81.21,78,20,17.27,few clouds
550,Lata,PT,2022-06-17 01:44:51,40.1629,-8.3327,63.07,96,25,2.51,scattered clouds
551,Hami,CN,2022-06-17 01:44:41,42.8,93.45,83.68,26,100,4.18,overcast clouds
552,Dudinka,RU,2022-06-17 01:50:24,69.4058,86.1778,52.63,73,100,11.74,overcast clouds
553,Lucapa,AO,2022-06-17 01:50:24,-8.4192,20.7447,61.47,40,5,3.49,clear sky
554,Fare,PF,2022-06-17 01:44:53,-16.7,-151.0167,80.24,70,26,15.64,scattered clouds
555,Sao Jose Da Coroa Grande,BR,2022-06-17 01:43:32,-8.8978,-35.1478,74.41,87,100,8.63,overcast clouds
556,Dunmore East,IE,2022-06-17 01:50:25,52.1514,-6.9861,59.68,77,91,15.97,overcast clouds
557,Beni Suef,EG,2022-06-17 01:50:25,29.0731,31.0979,73.78,72,0,15.48,clear sky
558,Guerrero Negro,MX,2022-06-17 01:50:25,27.9769,-114.0611,66.4,73,0,18.99,clear sky
559,Fountain,US,2022-06-17 01:50:26,38.6822,-104.7008,89.82,24,20,13.8,few clouds
560,Bontang,ID,2022-06-17 01:50:26,0.1333,117.5,82.42,69,100,3.27,heavy intensity rain
561,Mizdah,LY,2022-06-17 01:46:00,31.4451,12.9801,67.86,61,0,6.76,clear sky
562,Issenye,TZ,2022-06-17 01:50:27,-2.0,34.3333,59.97,67,11,3.24,few clouds
563,Bambanglipuro,ID,2022-06-17 01:45:00,-7.95,110.2833,82.24,73,50,1.19,scattered clouds
564,Balkanabat,TM,2022-06-17 01:50:27,39.5108,54.3671,75.78,67,0,4.61,clear sky
565,Baruun-Urt,MN,2022-06-17 01:50:28,46.6806,113.2792,71.28,49,100,11.79,overcast clouds
566,Glens Falls,US,2022-06-17 01:46:01,43.3095,-73.644,70.02,89,100,8.05,overcast clouds
567,Kropotkin,RU,2022-06-17 01:50:28,45.4375,40.5756,57.4,73,7,1.36,clear sky
568,Kon Tum,VN,2022-06-17 01:50:29,14.35,108.0,82.26,69,37,2.46,scattered clouds
569,Lengshuitan,CN,2022-06-17 01:50:29,26.4111,111.5956,72.12,98,99,0.09,overcast clouds
570,Vilya,RU,2022-06-17 01:50:30,55.2456,42.2089,51.78,90,18,4.25,few clouds
571,Hualmay,PE,2022-06-17 01:44:47,-11.0964,-77.6139,61.88,81,19,13.6,few clouds
572,Novo Aripuana,BR,2022-06-17 01:50:30,-5.1206,-60.3797,72.81,93,38,1.03,scattered clouds
573,Matata,NZ,2022-06-17 01:50:31,-37.8833,176.75,63.59,69,100,4.97,overcast clouds
574,Nichinan,JP,2022-06-17 01:50:31,31.6,131.3667,76.68,71,100,3.53,moderate rain
575,Lisala,CD,2022-06-17 01:50:32,2.15,21.5167,68.4,98,97,0.87,light rain
576,Russell,US,2022-06-17 01:50:32,32.3502,-85.1999,89.2,83,0,3.44,clear sky
577,Portland,US,2022-06-17 01:44:43,45.5234,-122.6762,70.39,53,75,8.05,broken clouds
578,Sun City West,US,2022-06-17 01:50:33,33.662,-112.3413,109.83,10,0,10.36,clear sky
579,Samarai,PG,2022-06-17 01:50:33,-10.6167,150.6667,81.66,78,69,8.72,broken clouds
580,Aberdeen,GB,2022-06-17 01:50:21,57.1437,-2.0981,56.5,93,100,11.5,heavy intensity rain
581,Indramayu,ID,2022-06-17 01:50:34,-6.3264,108.32,79.95,79,100,1.01,overcast clouds
582,Shimanovsk,RU,2022-06-17 01:50:34,52.0,127.7,72.79,44,100,10.27,overcast clouds
583,Verkhnevilyuysk,RU,2022-06-17 01:50:35,63.4453,120.3167,65.03,42,1,8.23,clear sky
584,Deputatskiy,RU,2022-06-17 01:43:00,69.3,139.9,48.61,48,89,3.22,overcast clouds
585,Ulety,RU,2022-06-17 01:42:26,51.3572,112.4849,75.87,49,100,1.28,overcast clouds
586,Road Town,VG,2022-06-17 01:50:35,18.4167,-64.6167,82.44,78,40,16.06,scattered clouds
587,Jizan,SA,2022-06-17 01:50:36,17.3333,42.6667,88.74,74,0,1.45,clear sky
588,Flinders,AU,2022-06-17 01:37:52,-34.5833,150.8552,65.17,56,19,4.0,few clouds
589,Kismayo,SO,2022-06-17 01:50:36,-0.3582,42.5454,77.18,85,98,13.38,light rain
590,Ramos Arizpe,MX,2022-06-17 01:50:37,25.55,-100.9667,80.89,36,0,17.27,clear sky
591,Ayorou,NE,2022-06-17 01:50:37,14.7308,0.9174,82.13,54,100,2.33,overcast clouds
592,Tilichiki,RU,2022-06-17 01:50:38,60.4667,166.1,48.76,66,100,12.26,overcast clouds
593,Xining,CN,2022-06-17 01:44:09,36.6167,101.7667,68.85,30,71,1.99,broken clouds
594,Kenai,US,2022-06-17 01:50:38,60.5544,-151.2583,63.03,70,0,19.57,clear sky
595,Grimsby,GB,2022-06-17 01:46:03,53.5654,-0.0755,68.67,75,100,8.05,overcast clouds
596,Manzil Salim,TN,2022-06-17 01:50:39,35.8567,8.4765,73.22,35,0,1.79,clear sky
597,Korla,CN,2022-06-17 01:50:39,41.7597,86.1469,78.31,27,100,21.43,overcast clouds
598,Nebolchi,RU,2022-06-17 01:50:40,59.1239,33.3454,50.34,83,89,6.89,overcast clouds
599,Sanawad,IN,2022-06-17 01:50:40,22.1833,76.0667,86.92,57,100,10.63,overcast clouds
600,Aksu,CN,2022-06-17 01:50:40,41.1231,80.2644,79.47,14,90,9.78,overcast clouds
601,Chabahar,IR,2022-06-17 01:50:41,25.2919,60.643,83.21,86,49,12.46,scattered clouds
602,Pozo Colorado,PY,2022-06-17 01:50:41,-23.4923,-58.7972,68.36,94,100,3.24,overcast clouds
603,Mansar,IN,2022-06-17 01:50:42,21.4,79.25,80.33,77,100,6.42,overcast clouds
604,Aripuana,BR,2022-06-17 01:48:25,-9.1667,-60.6333,72.14,87,6,1.7,clear sky
605,Colares,PT,2022-06-17 01:50:42,38.7992,-9.4469,66.76,75,100,10.0,overcast clouds
606,Amahai,ID,2022-06-17 01:50:43,-3.3333,128.9167,83.57,71,15,3.42,few clouds
607,Manadhoo,MV,2022-06-17 01:50:43,5.7667,73.3833,83.05,75,100,10.89,overcast clouds
608,Beckley,US,2022-06-17 01:50:44,37.7782,-81.1882,79.21,81,0,3.44,clear sky
609,Sandwick,GB,2022-06-17 01:43:52,60.0,-1.25,55.22,94,75,11.5,heavy intensity rain
610,Elban,RU,2022-06-17 01:50:44,50.1018,136.5094,70.61,61,100,8.08,overcast clouds
611,Shakiso,ET,2022-06-17 01:50:45,5.75,38.9167,58.3,88,100,2.89,overcast clouds
612,Mackenzie,CA,2022-06-17 01:50:45,55.2999,-123.1698,55.62,94,100,5.75,overcast clouds
613,Flin Flon,CA,2022-06-17 01:43:00,54.7682,-101.865,56.05,68,91,9.35,overcast clouds
614,Bennington,US,2022-06-17 01:48:10,42.8781,-73.1968,68.61,86,100,6.67,overcast clouds
615,Swindon,GB,2022-06-17 01:50:46,51.558,-1.7812,62.22,82,0,5.75,clear sky
616,Strezhevoy,RU,2022-06-17 01:46:02,60.7333,77.5889,60.6,80,36,6.71,scattered clouds
617,Evensk,RU,2022-06-17 01:50:47,61.95,159.2333,54.97,58,100,5.23,overcast clouds
618,Verkhoyansk,RU,2022-06-17 01:46:03,67.5447,133.385,57.09,41,56,11.1,broken clouds
619,Bialystok,PL,2022-06-17 01:48:03,53.1333,23.15,50.97,91,97,5.73,overcast clouds
620,Mujiayingzi,CN,2022-06-17 01:45:41,42.1167,118.7833,80.33,42,97,3.67,overcast clouds
621,Huntsville,US,2022-06-17 01:50:47,34.7304,-86.5861,87.13,71,0,1.01,haze
622,Kvarkeno,RU,2022-06-17 01:50:48,52.0833,59.725,67.05,65,99,4.94,overcast clouds
623,Half Moon Bay,US,2022-06-17 01:43:39,37.4636,-122.4286,67.17,66,0,21.85,clear sky
624,Zeya,RU,2022-06-17 01:50:49,53.75,127.2667,75.96,38,6,4.47,clear sky
625,Aden,YE,2022-06-17 01:50:49,12.7794,45.0367,85.93,77,98,4.68,overcast clouds
626,Gobabis,NA,2022-06-17 01:50:49,-22.45,18.9667,48.06,39,6,10.4,clear sky
627,Sault Sainte Marie,CA,2022-06-17 01:49:06,46.5168,-84.3333,64.96,84,0,5.75,clear sky
628,Sunderland,GB,2022-06-17 01:46:45,54.9047,-1.3822,64.09,78,100,1.99,overcast clouds
629,Luanda,AO,2022-06-17 01:50:50,-8.8368,13.2343,65.95,92,46,8.12,scattered clouds
630,Acarau,BR,2022-06-17 01:50:51,-2.8856,-40.12,76.06,84,13,10.69,few clouds
631,Sao Felix Do Xingu,BR,2022-06-17 01:45:56,-6.6447,-51.995,70.39,79,3,1.01,clear sky
632,Moron,AR,2022-06-17 01:41:39,-34.6534,-58.6198,48.96,99,0,3.78,clear sky
633,Muroto,JP,2022-06-17 01:50:51,33.2833,134.15,74.48,77,100,2.66,overcast clouds
634,Rio Grande,BR,2022-06-17 01:45:29,-32.035,-52.0986,55.94,87,100,6.04,moderate rain
635,Cabedelo,BR,2022-06-17 01:43:54,-6.9811,-34.8339,72.27,91,17,10.38,few clouds
636,Terme,TR,2022-06-17 01:50:52,41.2092,36.9739,62.17,93,4,4.25,clear sky
637,Vostok,RU,2022-06-17 01:50:53,46.4856,135.8833,74.95,39,48,2.13,scattered clouds
638,Mersing,MY,2022-06-17 01:50:53,2.4312,103.8405,80.51,89,40,3.44,scattered clouds
639,Burnie,AU,2022-06-17 01:44:14,-41.0667,145.9167,54.95,72,96,6.42,overcast clouds
640,Monterey,US,2022-06-17 01:50:54,36.2505,-121.2516,74.17,42,6,17.13,clear sky
641,Pedasi,PA,2022-06-17 01:50:54,7.5333,-80.0333,75.07,83,100,3.33,overcast clouds
642,Egvekinot,RU,2022-06-17 01:50:55,66.3167,-179.1667,37.24,97,100,2.89,overcast clouds
643,Birin,NP,2022-06-17 01:50:55,26.8865,88.0718,66.27,89,60,2.24,broken clouds
644,Nekrasovskiy,RU,2022-06-17 01:50:55,56.0667,37.5,51.62,81,0,4.47,clear sky
645,Sao Mateus Do Sul,BR,2022-06-17 01:50:56,-25.8742,-50.3828,54.14,97,71,3.04,broken clouds
646,Ergani,TR,2022-06-17 01:50:56,38.2653,39.7621,71.53,37,0,4.07,clear sky
647,Pitimbu,BR,2022-06-17 01:50:57,-7.4706,-34.8086,72.19,93,22,9.75,few clouds
648,Gravelbourg,CA,2022-06-17 01:50:57,49.8834,-106.5512,70.07,54,19,7.0,few clouds
649,Oriximina,BR,2022-06-17 01:44:02,-1.7656,-55.8661,73.36,78,10,2.84,clear sky
650,Jesenice,SI,2022-06-17 01:50:58,46.4306,14.0669,63.88,95,91,2.95,overcast clouds
651,Channel-Port Aux Basques,CA,2022-06-17 01:50:58,47.5702,-59.1367,55.0,80,10,3.06,clear sky
652,Pochutla,MX,2022-06-17 01:50:58,15.7432,-96.4661,77.83,86,100,3.96,overcast clouds
653,Crotone,IT,2022-06-17 01:50:59,39.0851,17.1178,72.37,63,0,3.0,clear sky
654,Jacareacanga,BR,2022-06-17 01:50:59,-6.2222,-57.7528,73.76,74,86,0.96,overcast clouds
655,Rabo De Peixe,PT,2022-06-17 01:51:00,37.8,-25.5833,68.27,91,75,5.75,broken clouds
656,Novomykolayivka,UA,2022-06-17 01:51:00,47.9781,35.9102,60.48,64,94,3.69,overcast clouds
657,Ostersund,SE,2022-06-17 01:43:45,63.1792,14.6357,52.25,93,100,9.22,overcast clouds
658,Sabha,LY,2022-06-17 01:51:01,27.0377,14.4283,75.58,28,0,9.78,clear sky
659,Esmeraldas,BR,2022-06-17 01:47:50,-19.7625,-44.3139,61.84,66,0,3.47,clear sky
660,Booue,GA,2022-06-17 01:51:01,-0.0921,11.9385,69.96,98,92,1.99,overcast clouds
661,Tura,IN,2022-06-17 01:51:02,25.5198,90.2201,74.61,97,99,7.27,heavy intensity rain
662,Ossora,RU,2022-06-17 01:42:46,59.2353,163.0719,46.45,91,100,9.19,light rain
663,Cap Malheureux,MU,2022-06-17 01:51:02,-19.9842,57.6142,70.47,78,1,1.99,clear sky
